zipcode,lat,lon,population,land,density
32195,29.006144,-81.87785,3328,54.83522826,60.69091176
32202,30.328439,-81.65602,7915,5.120406493,1545.775713
32204,30.323539,-81.681068,6906,7.055127612,978.862521
32205,30.330938,-81.833074,28225,19.6476498,1436.558585
32206,30.352488,-81.665918,17669,15.9672767,1106.575676
32207,30.290839,-81.631465,33306,29.85997292,1115.406236
32208,30.391988,-81.685569,30879,30.10084181,1025.851708
32209,30.347838,-81.813774,34305,24.17753901,1418.878902
32210,30.274539,-81.786671,59080,52.18567043,1132.111545
32211,30.347139,-81.581959,30501,21.33373206,1429.707653
32212,30.213189,-81.690016,1959,13.70621708,142.9278399
32216,30.28434,-81.54074,34876,32.56133052,1071.086453
32217,30.24058,-81.618814,18817,13.67513722,1376.000818
32218,30.47548,-81.67602,53473,250.3767406,213.5701578
32219,30.378738,-81.745368,11886,138.3701148,85.90005161
32220,30.337236,-81.863176,12946,158.9009505,81.47213693
32221,30.259438,-81.848561,27918,93.05050283,300.0306194
32222,30.218289,-81.820628,8691,29.90400272,290.6299896
32223,30.166809,-81.63425,23980,29.74083347,806.298856
32224,30.24359,-81.715976,38934,54.69277892,711.8672843
32225,30.331905,-81.50091,52485,68.45338575,766.7261367
32226,30.479666,-81.527063,15761,221.974931,71.00351347
32227,30.38024,-81.41602,2149,3.268564995,657.4750704
32228,30.38239,-81.436859,314,0.334108466,939.8145566
32233,30.35239,-81.517761,23673,26.39456883,896.889059
32234,30.275711,-81.968614,6606,335.45526,19.69264098
32244,30.220302,-81.747414,57369,61.09263954,939.0492936
32246,30.293273,-81.50916,48789,49.04142486,994.8528236
32250,30.280143,-81.416506,25356,22.30756759,1136.654631
32254,30.357888,-81.674018,13570,32.07959273,423.0103578
32256,30.213733,-81.539129,38483,164.0886967,234.5255997
32257,30.191737,-81.603557,36430,31.63670476,1151.510572
32258,30.156591,-81.560415,26759,48.50011735,551.7306238
32259,29.877289,-81.561245,36917,141.7241494,260.4848938
32266,30.315978,-81.408006,7037,6.039852273,1165.094721
32277,30.370439,-81.586394,29517,18.55726481,1590.590009
32301,30.418514,-84.203379,29321,26.76752712,1095.394426
32303,30.535698,-84.247698,47359,91.923858,515.1981328
32304,30.437954,-84.347459,46145,40.58511368,1136.993242
32305,30.130775,-84.406629,20073,232.0991945,86.48457417
32308,30.556205,-84.176838,21586,38.23599447,564.5465824
32309,30.514599,-84.188446,30159,287.6932893,104.830391
32310,30.364812,-84.460793,17402,273.2463356,63.68612396
32311,30.433478,-84.135913,17493,115.5756294,151.3554379
32312,30.572171,-84.21548,31869,270.0839601,117.9966407
32317,30.479347,-84.346204,14067,99.06445522,141.9984592
32320,29.819333,-84.852937,3858,103.3560655,37.32727229
32321,30.419284,-84.97804,6460,1053.234205,6.133488611
32322,29.853775,-84.735838,4007,186.0984157,21.53161802
32323,29.882567,-84.596417,217,20.00765815,10.84584704
32324,30.640548,-84.780758,5445,181.1800282,30.0529813
32327,30.165498,-84.430777,26953,598.818201,45.01032192
32328,29.749548,-84.816238,3149,290.7391153,10.83101597
32330,30.565334,-84.735972,804,8.723079954,92.16928014
32331,30.441092,-83.516133,4242,753.3602015,5.630772626
32332,30.589232,-84.564944,1642,11.78185591,139.3668376
32333,30.591733,-84.574009,11330,274.1450615,41.32848478
32334,30.288896,-84.848444,1904,428.1897843,4.446626402
32336,30.298333,-83.900753,1391,469.0753366,2.965408521
32340,30.527068,-83.388742,11808,604.4876849,19.53389671
32343,30.565524,-84.429835,3044,68.67353474,44.32566362
32344,30.504216,-83.843279,13193,1334.418854,9.886700836
32346,30.021079,-84.386837,1693,85.60428701,19.77704691
32347,29.931864,-83.55146,8057,273.9844822,29.40677492
32348,29.966454,-83.659371,12442,825.0743823,15.07985252
32350,30.584683,-83.328781,1417,132.5711314,10.68860155
32351,30.555675,-84.63183,17486,542.5092695,32.23170733
32352,30.665715,-84.75363,6638,250.280911,26.52219849
32355,30.163062,-84.208346,312,8.849989372,35.25427963
32356,29.853852,-83.442125,129,101.1545756,1.275275974
32358,30.141958,-84.552965,2145,405.3564491,5.291639012
32359,29.693191,-83.37638,1721,405.5273883,4.243856394
32361,30.342161,-83.840177,252,5.938842736,42.43250936
32399,30.449428,-84.29095,2,0.647497028,3.088817269
32401,30.1922,-85.663027,22647,27.70251282,817.5070667
32403,30.086746,-85.630745,2995,114.5292742,26.15051933
32404,30.14697,-85.521142,38425,333.6474483,115.1664735
32405,30.205121,-85.668892,29980,49.1864642,609.5172826
32407,30.200682,-85.813624,9347,35.9205451,260.2132004
32408,30.165546,-85.711603,15352,27.35027444,561.3106381
32409,30.311713,-85.692309,8691,195.8963407,44.36530039
32410,29.939543,-85.409602,740,51.94480153,14.24589137
32413,30.169689,-85.693681,13128,189.302231,69.34942041
32420,30.641158,-85.375585,2144,135.5470277,15.81738852
32421,30.553171,-85.171315,4497,355.4370183,12.65203051
32423,30.940432,-85.063884,1264,169.4188922,7.460797219
32424,30.442582,-85.046048,7994,405.4678186,19.71549808
32425,30.875532,-85.684243,14268,694.7798504,20.53600143
32426,30.935644,-85.346802,942,125.7465127,7.491261424
32427,30.707368,-85.793737,1475,117.7279095,12.52888976
32428,30.634834,-85.577618,17412,726.906063,23.95357652
32430,30.403984,-85.161075,1199,215.2539118,5.570165902
32431,30.801747,-85.287774,4983,275.0696872,18.11540941
32432,30.715807,-85.078384,89,0.334108466,266.380559
32433,30.6393,-86.145909,16025,670.6774211,23.89375204
32435,30.603777,-86.12111,6651,334.7637332,19.86774355
32437,30.451272,-85.872398,679,91.12096169,7.451633383
32438,30.45245,-85.491959,4060,162.7574428,24.94509578
32439,30.561269,-86.1706,7715,265.541121,29.05388051
32440,30.882994,-85.361113,7563,270.4336085,27.96619859
32442,30.719031,-85.083627,3699,242.5446165,15.25080232
32443,30.859204,-85.14758,2921,152.8688682,19.10788007
32444,30.094456,-85.537104,18985,24.33293829,780.2181459
32445,30.963462,-85.187828,2644,67.44588037,39.20180129
32446,30.799574,-85.229347,11075,421.8624433,26.25263323
32447,30.760299,-85.202225,78,1.007505375,77.41894183
32448,30.674946,-85.212174,8684,478.6349827,18.14326222
32449,30.403984,-85.161075,478,129.4968155,3.69121046
32455,30.845927,-85.930198,4736,600.9160913,7.881300015
32456,29.9323,-85.235414,6966,212.7519833,32.74235047
32459,30.513484,-86.160893,11457,141.7189694,80.84309425
32460,30.777609,-84.955871,5856,191.9984086,30.50025281
32461,30.252531,-85.942389,13,1.525502997,8.521779392
32462,30.591268,-85.739452,3412,397.2446063,8.589166336
32463,30.639134,-85.587862,114,0.217559001,523.9957867
32464,30.872298,-85.929742,3994,441.2485043,9.051588755
32465,30.025584,-85.215173,9232,612.309449,15.07734368
32466,30.383156,-85.51506,5641,293.9481106,19.19046184
32501,30.424838,-87.256471,11730,9.854904759,1190.270255
32502,30.474288,-87.225691,3298,5.964742617,552.9157269
32503,30.462646,-87.216523,32011,31.86203373,1004.675353
32504,30.488696,-87.214171,21441,27.71028279,773.7560877
32505,30.457046,-87.257722,28213,35.09951887,803.8001919
32506,30.391835,-87.348931,33846,84.03734421,402.7495195
32507,30.358927,-87.380931,28996,65.28065031,444.1744967
32508,30.359464,-87.312205,5852,21.02293349,278.3626749
32509,30.464324,-87.340262,660,3.310004805,199.395481
32511,30.61428,-87.275772,1145,0.629367111,1819.287949
32514,30.537068,-87.241202,37399,50.71196719,737.478786
32526,30.493102,-87.359621,36297,150.6388885,240.9537164
32530,30.598564,-87.031496,38,0.126909417,299.4261638
32531,30.85525,-86.674139,5296,563.1022649,9.405041197
32533,30.665519,-87.350295,26493,193.8839199,136.6436165
32534,30.534235,-87.292335,14029,25.14360457,557.9550044
32535,30.955907,-87.364552,6326,185.585598,34.08669674
32536,30.713591,-86.557478,19709,120.6390562,163.3716362
32539,30.777294,-86.483154,25079,315.0332038,79.60748169
32541,30.582064,-86.57345,15565,30.08012191,517.4513603
32542,30.539331,-86.608737,3457,42.03291704,82.24506515
32544,30.422926,-86.698525,1818,24.60488705,73.88776045
32547,30.448726,-86.62545,32485,90.49418456,358.9733435
32548,30.42057,-86.628607,19343,33.65948548,574.6671325
32550,0,0,5867,17.36587028,337.8465868
32561,30.669276,-87.060696,7899,30.52559986,258.7664136
32563,30.659159,-87.04972,22406,43.04560239,520.5177476
32564,30.741616,-86.719764,2881,236.1758358,12.19853839
32565,30.88276,-87.102495,5719,597.494717,9.571632747
32566,30.427685,-86.927118,33671,104.2444314,323.0004666
32567,30.715985,-86.512784,3510,360.9770028,9.723611123
32568,30.868646,-87.453852,3122,404.1443347,7.724962921
32569,30.659587,-86.602385,11235,10.45837199,1074.258978
32570,30.792885,-86.985834,28817,827.2318424,34.83545788
32571,30.669808,-87.179447,28881,269.3872533,107.2099724
32577,30.690231,-87.385248,4625,171.9363607,26.89948759
32578,30.687036,-86.566325,30108,62.3436038,482.9364709
32579,30.581826,-86.581628,9997,11.43479751,874.2612184
32580,30.50821,-86.49706,3662,32.3696714,113.1305893
32583,30.577638,-86.966835,25586,374.1445024,68.38534266
32601,29.68041,-82.345739,18585,11.77149596,1578.813777
32603,29.718807,-82.353874,6741,3.543103734,1902.569189
32605,29.677899,-82.466362,22925,25.89729111,885.2277213
32606,29.697133,-82.403746,21833,44.2421769,493.4883754
32607,29.653042,-82.440667,29750,30.66027925,970.3107973
32608,29.575246,-82.407395,45842,101.0198962,453.7917945
32609,29.761371,-82.398315,18756,290.8763847,64.48099945
32612,29.681312,-82.353862,5458,2.113430298,2582.53135
32615,29.813456,-82.472049,14295,359.0500517,39.81339073
32616,29.792034,-82.495964,872,1.662772367,524.4253618
32617,29.337795,-82.082367,4109,76.53932863,53.68481895
32618,29.569316,-82.506445,7732,235.4143793,32.84421293
32619,29.749093,-82.865081,4730,306.1676745,15.44905094
32621,29.431045,-82.549823,5584,190.0144777,29.38723442
32622,29.905008,-82.298477,1294,157.6499863,8.208056535
32625,29.188034,-82.991541,1838,219.4730025,8.37460635
32626,29.389639,-82.834776,8133,528.7434827,15.38174988
32628,29.680616,-83.089669,4850,268.151829,18.0867683
32631,29.730413,-82.097095,291,4.819967873,60.3738464
32639,29.24467,-82.740173,397,147.2926238,2.695314875
32640,29.642025,-82.327515,10510,541.1080859,19.42310654
32641,29.682383,-82.201383,14291,127.3108655,112.2527911
32643,29.740704,-82.366367,10936,303.4870368,36.03448805
32648,29.538213,-83.19261,437,155.6582854,2.807431669
32653,29.772819,-82.378158,12844,101.1649356,126.9609863
32656,29.813555,-81.946556,14014,146.6891566,95.53535057
32658,29.826139,-82.416024,308,7.782914271,39.57386517
32664,29.437972,-82.229534,510,3.67260314,138.8660796
32666,29.697588,-81.97397,5916,141.6179599,41.77436256
32667,29.565077,-82.417182,3794,241.0760933,15.73776955
32668,29.328402,-82.703766,5082,314.5566459,16.15607257
32669,29.687249,-82.564624,11623,268.1259291,43.34903394
32680,29.669866,-83.004951,10223,647.2483886,15.79455458
32681,29.428088,-82.24489,136,0.953115624,142.6899282
32683,29.310929,-82.794469,151,21.24308248,7.108196287
32686,29.362674,-82.254723,5003,191.470051,26.12941279
32692,29.329518,-83.139957,295,13.43167834,21.96300362
32693,29.674633,-82.811678,12154,532.1389571,22.83989894
32694,29.7968,-82.156228,2142,69.28995191,30.9135732
32696,29.354149,-82.635652,12071,380.3993237,31.73244338
32697,29.931522,-82.425518,253,1.17844459,214.6897717
32701,28.666625,-81.365039,21577,14.54796321,1483.162947
32702,29.059052,-81.581964,2705,146.1918789,18.50307979
32703,28.635425,-81.488843,46207,131.5247762,351.3178379
32707,28.661468,-81.313989,35335,25.11770469,1406.776632
32708,28.690114,-81.222547,42012,47.73348087,880.1369445
32709,28.486379,-81.009032,2566,302.1920427,8.491289105
32712,28.731322,-81.537602,41769,154.4876108,270.3711954
32713,28.889107,-81.319985,19491,53.53764422,364.0615922
32714,28.688256,-81.280369,34862,22.11590847,1576.331356
32720,29.07198,-81.403355,29700,162.6745632,182.5731043
32724,29.056227,-81.096461,31826,245.3677036,129.707372
32725,28.900274,-81.245074,44905,59.32626765,756.9159797
32726,28.710129,-81.683696,20029,31.64188474,632.9901068
32730,28.651275,-81.34184,5354,3.071725898,1742.994062
32732,28.751078,-81.107884,5589,145.2698431,38.47322941
32735,28.904429,-81.743634,3903,9.816054937,397.6139116
32736,28.910207,-81.523516,9736,272.9536669,35.66905735
32738,28.939718,-81.233099,43830,66.99263245,654.2510481
32744,28.988027,-81.220829,3588,34.81980015,103.0448189
32746,28.7577,-81.350772,40571,57.12218777,710.2494072
32750,28.705924,-81.340639,22713,26.68723749,851.0809713
32751,28.625476,-81.36459,19928,18.24905622,1092.001677
32754,28.699314,-80.895344,11313,358.5320541,31.55366409
32757,28.773952,-81.643943,23746,94.2548473,251.9339926
32759,28.853312,-80.993118,2871,105.9538236,27.0967097
32763,28.939904,-81.301856,21263,43.54029012,488.3522811
32764,28.854824,-81.084188,3120,234.9196915,13.28113441
32765,28.666574,-81.207353,56349,101.3177449,556.1612141
32766,28.660674,-81.113444,15698,113.4311193,138.3923574
32767,28.981525,-81.482049,2622,163.7778981,16.0094862
32771,28.793491,-81.299169,49481,93.87411905,527.0994871
32773,28.754582,-81.26418,28787,71.85404014,400.631613
32776,28.831447,-81.505121,10262,111.8797164,91.72350745
32778,28.767762,-81.725272,18617,64.98539167,286.4797691
32779,28.72449,-81.294452,27556,48.74616622,565.2957379
32780,28.548877,-80.853421,34628,165.1842617,209.6325621
32784,28.925371,-81.680144,11432,234.8782517,48.6720244
32789,28.602327,-81.35874,24557,20.20449725,1215.422473
32792,28.597377,-81.303592,46914,31.83613385,1473.60858
32796,28.509529,-80.831574,20139,37.83195632,532.327745
32798,28.717472,-81.583045,2550,7.992703307,319.040993
32801,28.545179,-81.373291,12050,5.918122831,2036.118604
32803,28.556479,-81.33664,19020,18.00559734,1056.338184
32804,28.575428,-81.395503,17312,18.96648293,912.768069
32805,28.52823,-81.408642,21810,17.23637087,1265.34757
32806,28.51103,-81.357841,24820,17.2519108,1438.681215
32807,28.551479,-81.30514,31465,20.93746388,1502.808563
32808,28.580344,-81.439562,46334,31.01769761,1493.792369
32809,28.463682,-81.394771,26773,26.86594667,996.540354
32810,28.59965,-81.433892,32210,23.92113018,1346.508286
32811,28.51633,-81.451559,35825,21.51503123,1665.114943
32812,28.470392,-81.386077,32844,22.33864745,1470.27702
32814,28.566338,-81.260818,6151,3.421374293,1797.815577
32817,28.589077,-81.227652,35105,29.11146636,1205.882231
32818,28.594747,-81.496741,43911,29.841843,1471.457376
32819,28.452157,-81.46784,24976,53.51433433,466.7160736
32820,28.572527,-81.121885,7974,39.11141045,203.8791214
32821,28.385285,-81.472748,21423,28.94311713,740.175977
32822,28.494385,-81.29024,53029,34.35878227,1543.389972
32824,28.43522,-81.349743,37401,80.24042164,466.1117083
32825,28.535094,-81.220237,53024,74.5838876,710.9310295
32826,28.510802,-81.34349,29347,24.92345558,1177.485197
32827,28.399634,-81.290418,6362,60.49435229,105.1668422
32828,28.529582,-81.175502,57881,55.34545592,1045.813049
32829,28.467101,-81.241651,17822,25.45181316,700.2251624
32830,28.385549,-81.505894,26,52.61560845,0.494149945
32831,28.465553,-81.151009,2542,25.86362127,98.28476739
32832,28.388834,-81.175651,13787,145.8111506,94.55381116
32833,28.508779,-81.070334,9241,90.2895755,102.348471
32835,28.52038,-81.483543,39633,24.23451875,1635.394555
32836,28.411534,-81.525044,16647,40.55403383,410.489375
32837,28.390234,-81.433155,51219,58.24365262,879.3919629
32839,28.489931,-81.406142,50279,19.29282143,2606.098863
32901,28.012189,-80.585519,24521,32.51989071,754.0308244
32903,28.107943,-80.579625,12869,9.585545995,1342.542199
32904,28.051946,-80.739647,26710,50.07483012,533.4017097
32905,27.96861,-80.611642,22084,24.60747703,897.4508021
32907,28.017577,-80.659539,41870,45.97228895,910.7660496
32908,27.95504,-80.692096,10892,49.95310068,218.0445228
32909,27.933086,-80.638504,30120,113.4492492,265.493163
32920,28.394642,-80.614323,9848,10.0854137,976.4596964
32922,28.315086,-80.723445,14916,14.23457465,1047.871142
32925,28.174349,-80.583979,1222,8.018603189,152.3956194
32926,28.386561,-80.799662,22752,131.3875068,173.1671492
32927,28.45663,-80.797847,28092,56.82951911,494.3205651
32931,28.325685,-80.623424,13567,13.46016821,1007.936884
32934,28.088526,-80.62782,17338,62.72433205,276.415857
32935,28.210733,-80.680583,39082,33.37458679,1171.010753
32937,28.167091,-80.615835,24969,17.39954012,1435.037928
32940,28.216262,-80.697829,31999,337.2786116,94.87408598
32948,27.775251,-80.609403,6773,684.3292484,9.897282654
32949,27.936416,-80.555597,2248,42.07694684,53.42592961
32950,28.072093,-80.596021,3982,46.31157739,85.9828195
32951,27.953124,-80.634,10673,21.04365339,507.1837955
32952,28.276389,-80.656825,19881,32.05369285,620.2405474
32953,28.388797,-80.730088,22754,83.51934658,272.4398709
32955,28.28714,-80.723065,36374,57.39672651,633.7295211
32958,27.799123,-80.483098,25366,72.1233989,351.7027814
32960,27.638005,-80.40294,20037,29.43262488,680.7751629
32962,27.658291,-80.476926,22716,31.74289428,715.6247254
32963,27.689785,-80.375726,14911,44.97773352,331.519595
32966,27.697229,-80.631131,15626,753.7512897,20.73097614
32967,27.696114,-80.467458,19518,108.036174,180.6617105
32968,27.588524,-80.525331,12830,68.08301745,188.4464068
32970,27.752905,-80.474297,303,2.794597171,108.4234977
32976,27.867945,-80.541647,9079,66.52643459,136.4720664
33001,24.83059,-80.804872,315,5.058246779,62.27454171
33004,26.062416,-80.159667,15588,14.75516226,1056.443821
33009,25.992118,-80.146701,39341,13.17267953,2986.560169
33010,25.829024,-80.286355,46187,11.17838868,4131.811955
33012,25.859523,-80.22387,72248,15.18510029,4757.821722
33013,25.860023,-80.271571,33852,9.875624663,3427.833798
33014,25.910972,-80.290572,40654,15.88439708,2559.366893
33015,25.909923,-80.361224,63544,15.08668074,4211.927136
33016,25.891822,-80.372824,45342,11.33896795,3998.776627
33018,25.909809,-80.388874,46117,50.48922822,913.402752
33019,26.091514,-80.192966,15107,10.20714314,1480.041946
33020,26.022217,-80.155017,41329,15.67719803,2636.249151
33021,26.023267,-80.211942,45921,22.5458465,2036.783139
33023,25.996668,-80.257444,63576,24.95712543,2547.408762
33024,26.029582,-80.248916,63916,27.81129233,2298.203163
33025,26.142322,-80.231595,59039,27.95115168,2112.220658
33026,26.153819,-80.25357,28498,11.73523613,2428.413003
33027,26.039737,-80.365429,57663,34.57375128,1667.825962
33028,26.004868,-80.313445,26696,14.89243163,1792.588387
33029,26.097815,-80.319019,45235,45.49055116,994.3823243
33030,25.558428,-80.458168,34110,47.53923176,717.5126467
33031,25.558428,-80.458168,5859,55.35322589,105.8474896
33032,25.558428,-80.458168,34088,48.69177647,700.077148
33033,25.558428,-80.458168,49028,43.46259047,1128.050571
33034,25.558428,-80.458168,18613,723.6892977,25.71960102
33035,25.558428,-80.458168,13497,53.79923302,250.8771825
33036,24.90169,-80.682667,3035,15.20582019,199.5946264
33037,24.963509,-80.961294,11612,87.59857786,132.5592297
33039,25.558428,-80.458168,122,0.784766397,155.4602751
33040,24.655692,-81.382372,32891,47.92513999,686.2995081
33042,24.860066,-81.003803,5829,66.08354663,88.20652488
33043,24.687493,-81.249423,4313,38.42247361,112.2520128
33050,24.687724,-81.294685,8922,23.53522196,379.0913898
33051,24.72339,-81.020281,796,1.131824804,703.2890578
33054,25.924821,-80.324273,29061,22.73232564,1278.399776
33055,25.94762,-80.277821,43194,15.54769862,2778.16036
33056,25.94837,-80.24792,35059,15.7056879,2232.248611
33060,26.240059,-80.139816,32154,18.22056635,1764.709141
33062,26.178661,-80.144873,23948,9.847134794,2431.976458
33063,26.267436,-80.209176,51019,23.05607416,2212.822515
33064,26.22116,-80.125066,52969,27.09904559,1954.644484
33065,26.22131,-80.26137,51921,21.55647104,2408.60389
33066,26.251906,-80.165406,15760,8.238752178,1912.91104
33067,26.303307,-80.241539,26458,27.52898362,961.0961438
33068,26.154262,-80.208569,49824,15.42078921,3230.963042
33069,26.247379,-80.182393,25700,24.2889085,1058.096127
33070,24.925108,-80.713465,5344,11.3052981,472.6987252
33071,26.135692,-80.253284,36964,19.92995851,1854.695281
33073,26.298352,-80.180078,29168,22.02007891,1324.60924
33076,26.221054,-80.313415,29751,32.03038296,928.8368497
33101,25.779076,-80.19782,0,0.018129917,0
33109,25.558428,-80.458168,594,0.805486302,737.4427081
33122,25.800075,-80.280972,1,15.35862949,0.065109976
33125,25.783676,-80.235421,52677,10.00253408,5266.36546
33126,25.790376,-80.288372,46867,12.97066045,3613.308679
33127,25.813625,-80.203169,28909,8.559910704,3377.254857
33128,25.775926,-80.205019,7562,1.02822528,7354.419454
33129,25.754277,-80.203519,13833,3.501663925,3950.407663
33130,25.807425,-80.22952,26108,2.856756885,9139.034593
33131,25.759926,-80.187519,14917,1.048945185,14220.95284
33132,25.782275,-80.179407,11165,4.418519716,2526.864361
33133,25.737777,-80.22477,31926,10.81838034,2951.088704
33134,25.767977,-80.271372,37456,13.49124806,2776.318382
33135,25.767476,-80.234971,36066,5.584014365,6458.794273
33136,25.783426,-80.204469,13791,3.693323045,3734.035673
33137,25.814275,-80.187219,19410,5.244725923,3700.860691
33138,25.852073,-80.182118,27571,10.92197986,2524.359169
33139,25.787326,-80.156368,38613,6.967068016,5542.216598
33140,25.819825,-80.133717,21210,7.876153843,2692.938765
33141,25.848623,-80.144617,35249,5.998412463,5876.388164
33142,25.811575,-80.236821,52606,18.32416588,2870.853732
33143,25.558428,-80.458168,31407,20.44795613,1535.948131
33144,25.766427,-80.304172,26903,8.0160132,3356.157148
33145,25.753877,-80.22527,29758,6.575979811,4525.257202
33146,25.558428,-80.458168,14995,8.088532868,1853.859068
33147,25.851523,-80.23812,46933,18.77223382,2500.128671
33149,25.709978,-80.173295,12389,12.11596438,1022.535195
33150,25.852273,-80.207219,27811,9.059778409,3069.721879
33154,25.912671,-80.195719,13971,4.615358812,3027.066924
33155,25.558428,-80.458168,43788,19.11411225,2290.872808
33156,25.558428,-80.458168,31315,35.14872864,890.9283838
33157,25.558428,-80.458168,63226,38.38362379,1647.212893
33158,25.558428,-80.458168,6694,7.231246803,925.7048172
33160,25.944859,-80.139067,40053,11.00485948,3639.57396
33161,25.893422,-80.175768,53710,14.16205499,3792.528701
33162,25.92862,-80.182969,43539,13.45498823,3235.900266
33165,25.826996,-80.319991,56149,19.73052942,2845.792873
33166,25.830124,-80.292572,23038,24.28631851,948.5999285
33167,25.891872,-80.22267,18846,10.73550072,1755.484024
33168,25.853667,-80.174618,25792,9.531156245,2706.07252
33169,25.94262,-80.214621,39353,17.85537803,2203.985821
33170,25.558428,-80.458168,12253,34.12050336,359.1095908
33172,25.558428,-80.458168,37664,16.95406217,2221.532493
33173,25.558428,-80.458168,33141,13.09756987,2530.316717
33174,25.558428,-80.458168,32524,7.984933343,4073.171134
33175,25.558428,-80.458168,53206,19.94031846,2668.2623
33176,25.558428,-80.458168,50170,31.76879416,1579.222672
33177,25.558428,-80.458168,53191,32.43701109,1639.824331
33178,25.874473,-80.350023,39489,144.0447787,274.1439179
33179,25.954336,-80.182018,41332,13.03800015,3170.118081
33180,25.959719,-80.140267,30840,8.824089491,3494.978154
33181,25.896522,-80.156988,18413,8.33199175,2209.915774
33182,25.558428,-80.458168,16929,39.93243668,423.9410717
33183,25.558428,-80.458168,35949,14.94164141,2405.960565
33184,25.558428,-80.458168,21075,6.337700905,3325.33837
33185,25.558428,-80.458168,27189,11.85696557,2293.082479
33186,25.558428,-80.458168,67137,32.72967975,2051.257468
33187,25.558428,-80.458168,16315,102.4754696,159.2088338
33189,25.558428,-80.458168,23828,14.35630409,1659.758657
33190,25.558428,-80.458168,11593,4.628308753,2504.802644
33193,25.558428,-80.458168,46044,21.08250322,2183.991129
33194,25.558428,-80.458168,7742,229.8640348,33.68078007
33196,25.558428,-80.458168,43620,63.44175875,687.5597533
33301,26.085115,-80.159317,14586,6.44130043,2264.449572
33304,26.124513,-80.120216,17724,8.24911213,2148.594869
33305,26.149662,-80.122916,11927,5.70056383,2092.24918
33306,26.165612,-80.111766,3397,2.191129941,1550.341646
33308,26.098414,-80.182168,28217,11.77926592,2395.480345
33309,26.186109,-80.179318,33705,24.74733639,1361.964757
33311,26.144303,-80.183868,63786,26.79860697,2380.198346
33312,26.177411,-80.209085,49343,29.54140438,1670.299738
33313,26.148662,-80.207519,56039,16.61218374,3373.367456
33314,26.069666,-80.224569,21885,21.52539118,1016.706262
33315,26.08329,-80.162266,12153,13.55599777,896.503541
33316,26.103114,-80.123866,10044,12.77641135,786.1362418
33317,26.091765,-80.286534,35372,24.79913615,1426.340006
33319,26.184761,-80.24057,44420,18.02372726,2464.529082
33321,26.144589,-80.26052,44327,21.36740191,2074.515198
33322,26.118845,-80.331401,37858,14.08435534,2687.946951
33323,26.139766,-80.359157,18929,15.5321587,1218.697309
33324,26.125463,-80.264371,42847,23.79422077,1800.73138
33325,26.070747,-80.24417,27570,24.30185844,1134.481137
33326,26.202757,-80.281527,31257,23.33061289,1339.741915
33327,26.11363,-80.41699,22658,29.05707661,779.7756226
33328,26.105514,-80.255133,27415,24.34847822,1125.943057
33330,26.066316,-80.333872,14107,26.58104797,530.7164719
33331,26.048032,-80.374894,23204,32.27902181,718.8569757
33332,26.059583,-80.414605,11199,79.49450506,140.8776618
33334,26.184511,-80.134366,28749,12.39827308,2318.790674
33351,26.108554,-80.266437,32890,14.34335415,2293.048031
33401,26.672643,-80.070613,24879,13.81758657,1800.53151
33403,26.645895,-80.430269,12042,8.679050157,1387.479019
33404,26.645895,-80.430269,27489,19.89369867,1381.794329
33405,26.645895,-80.430269,19155,11.66012647,1642.778065
33406,26.639594,-80.082714,26312,23.05089418,1141.474157
33407,26.645895,-80.430269,29659,26.13816001,1134.701142
33408,26.645895,-80.430269,16921,18.86029342,897.1758618
33409,26.645895,-80.430269,29140,16.74168314,1740.565734
33410,26.598446,-80.054613,32570,29.60097411,1100.301628
33411,26.664443,-80.174116,65245,110.4863028,590.5256883
33412,26.645895,-80.430269,14414,121.0689942,119.0560812
33413,26.655494,-80.159616,15162,18.95353299,799.9563991
33414,26.645659,-80.25144,53718,72.2762082,743.2321277
33415,26.656044,-80.125952,44963,19.17368198,2345.03733
33417,26.645895,-80.430269,29156,17.36587028,1678.92536
33418,26.645895,-80.430269,36017,120.672726,298.4684376
33426,26.528233,-80.084764,20082,15.90770697,1262.40696
33428,26.348017,-80.218991,38548,23.37723268,1648.954798
33430,26.645895,-80.430269,21427,294.5930176,72.73424257
33431,26.378704,-80.104343,18290,23.00945437,794.8906439
33432,26.384203,-80.081114,18715,12.416403,1507.280329
33433,26.350274,-80.158367,41722,24.57639718,1697.64509
33434,26.381132,-80.170567,19260,17.25450079,1116.230498
33435,26.518049,-80.079114,32104,17.01104191,1887.244778
33436,26.535402,-80.112447,41896,30.37538055,1379.274901
33437,26.513629,-80.174297,35938,28.12986086,1277.574751
33438,26.645895,-80.430269,459,54.65651909,8.397900336
33440,26.630066,-81.090897,19743,1703.735619,11.58806553
33441,26.273761,-80.140769,26838,12.55367237,2137.860477
33442,26.301407,-80.138516,28075,17.39177016,1614.269263
33444,26.457598,-80.081614,20221,13.01987023,1553.087676
33445,26.548504,-80.100015,29754,20.82609439,1428.688425
33446,26.454017,-80.181862,22088,55.21336653,400.048057
33449,#N/A,#N/A,10817,48.05981937,225.0736716
33455,27.050934,-80.158594,19980,127.1140265,157.1817097
33458,26.645895,-80.430269,49396,55.99295295,882.1824426
33460,26.619627,-80.059063,30790,12.12373434,2539.646542
33461,26.619546,-80.091704,40748,18.67899425,2181.487903
33462,26.574736,-80.079405,30879,22.71678571,1359.303221
33463,26.595537,-80.129065,53766,27.91489185,1926.06872
