city,routes_count,stops_count,connections_count,total_length,connection_length_average,total_travel_time,connection_travel_time_average,connection_speed_average,wait_time_average,wait_time_std,average_trip_time_uniform,average_trip_length_uniform,average_transfers_uniform,average_straight_distance_uniform,average_trip_length_normalized_uniform,average_time_normalized_uniform,average_transfers_normalized_uniform,average_trip_time_population,average_trip_length_population,average_transfers_population,average_straight_distance_population,average_trip_length_normalized_population,average_time_normalized_population,average_transfers_normalized_population,uniform_coverage_stops,uniform_coverage_distance,population_coverage_stops,population_coverage_distance
sf,54,1926,3481,853.4771081177569,0.24518158808323956,3235.0897789661153,0.9293564432536958,15.829120669235614,8.75641869028,4.62591304766,63.94248026650405,17.34369293273832,1.5377,6.991653762113463,2.480628120734572,9.145544450870416,0.2199336598062857,55.326625596382215,12.959188413126986,1.5317,5.02757206297965,2.5776236025638526,11.004640988396343,0.3046599791733706,5.5518,0.24464203358248224,9.0428,0.13387748185448076
