city,routes_count,stops_count,connections_count,total_length,connection_length_average,total_travel_time,connection_travel_time_average,connection_speed_average,wait_time_average,wait_time_std,average_trip_time_uniform,average_trip_length_uniform,average_transfers_uniform,average_straight_distance_uniform,average_trip_length_normalized_uniform,average_time_normalized_uniform,average_transfers_normalized_uniform,average_trip_time_population,average_trip_length_population,average_transfers_population,average_straight_distance_population,average_trip_length_normalized_population,average_time_normalized_population,average_transfers_normalized_population,uniform_coverage_stops,uniform_coverage_distance,population_coverage_stops,population_coverage_distance
toronto,144,5806,9594,2843.7569479756226,0.29640993829222667,7128.921961302474,0.7430604504171852,23.934252304167966,8.78535731946,4.74824429359,88.13849002376567,38.35878209505363,2.5714,16.03715349477049,2.391869735957939,5.495893647990992,0.16034017513385407,83.41695677345977,31.98943226144687,2.5462,13.008991202492991,2.4590248208728545,6.412254069129824,0.1957261681837448,3.1179,0.2597735627138759,3.9419,0.20730978300814398
